#chr	start	end	strand	transcript	gene	AED	QI2
10	3606785	3621010	-	transcript:Zm00001d023333_T010	gene:Zm00001d023333	0.23	0.68
10	3816662	3820885	-	transcript:Zm00001d023342_T001	gene:Zm00001d023342	0.27	0.37
10	3816673	3820885	-	transcript:Zm00001d023342_T002	gene:Zm00001d023342	0.31	0.44
10	3842266	3853881	-	transcript:Zm00001d023344_T002	gene:Zm00001d023344	0.17	0.64
10	3949445	3951845	-	transcript:Zm00001d023351_T001	gene:Zm00001d023351	0.28	0.5
10	4158183	4164916	-	transcript:Zm00001d023367_T003	gene:Zm00001d023367	0.30	0.5
10	4263884	4265759	-	transcript:Zm00001d023374_T002	gene:Zm00001d023374	0.48	0.75
10	4272423	4274703	-	transcript:Zm00001d023376_T007	gene:Zm00001d023376	0.24	0.66
10	4272441	4274703	-	transcript:Zm00001d023376_T008	gene:Zm00001d023376	0.42	0.66
10	4272493	4274703	-	transcript:Zm00001d023376_T009	gene:Zm00001d023376	0.41	0.66
10	4303826	4304932	-	transcript:Zm00001d023381_T001	gene:Zm00001d023381	0.38	0.75
10	4322799	4332477	+	transcript:Zm00001d023382_T001	gene:Zm00001d023382	0.30	0.66
10	4183914	4190464	-	transcript:Zm00001d023368_T001	gene:Zm00001d023368	0.36	0.71
10	4183914	4190464	-	transcript:Zm00001d023368_T002	gene:Zm00001d023368	0.37	0.53
10	4183914	4190591	-	transcript:Zm00001d023368_T003	gene:Zm00001d023368	0.27	0.72
10	4183914	4190591	-	transcript:Zm00001d023368_T004	gene:Zm00001d023368	0.32	0.75
10	4740711	4741761	-	transcript:Zm00001d023402_T002	gene:Zm00001d023402	0.28	0.5
10	5101261	5101927	+	transcript:Zm00001d023421_T001	gene:Zm00001d023421	0.38	0.5
10	5173804	5179273	-	transcript:Zm00001d023423_T004	gene:Zm00001d023423	0.35	0.57
10	5079996	5082082	+	transcript:Zm00001d023416_T001	gene:Zm00001d023416	0.17	0.75
10	5649486	5650525	+	transcript:Zm00001d023443_T001	gene:Zm00001d023443	0.07	0.66
10	5897990	5899517	+	transcript:Zm00001d023449_T001	gene:Zm00001d023449	0.29	0.4
10	6635096	6641682	-	transcript:Zm00001d023469_T001	gene:Zm00001d023469	0.28	0.75
10	6708639	6712611	+	transcript:Zm00001d023470_T001	gene:Zm00001d023470	0.21	0.5
10	6712838	6716336	+	transcript:Zm00001d023471_T001	gene:Zm00001d023471	0.49	0.66
10	6850875	6864390	-	transcript:Zm00001d023475_T001	gene:Zm00001d023475	0.33	0.6
10	6975913	6981991	-	transcript:Zm00001d023481_T001	gene:Zm00001d023481	0.27	0.57
10	7325567	7328076	-	transcript:Zm00001d023493_T001	gene:Zm00001d023493	0.11	0.33
10	7330159	7335513	-	transcript:Zm00001d023494_T005	gene:Zm00001d023494	0.10	0.5
10	7330241	7335120	-	transcript:Zm00001d023494_T010	gene:Zm00001d023494	0.14	0.66
10	7330273	7336590	-	transcript:Zm00001d023494_T015	gene:Zm00001d023494	0.11	0.66
10	7330275	7333094	-	transcript:Zm00001d023494_T019	gene:Zm00001d023494	0.32	0.66
10	7330279	7334803	-	transcript:Zm00001d023494_T021	gene:Zm00001d023494	0.18	0.66
10	7330283	7334846	-	transcript:Zm00001d023494_T026	gene:Zm00001d023494	0.17	0.66
10	7331209	7334415	-	transcript:Zm00001d023494_T038	gene:Zm00001d023494	0.25	0.5
10	7347502	7354331	+	transcript:Zm00001d023495_T001	gene:Zm00001d023495	0.40	0.4
10	7374117	7379325	+	transcript:Zm00001d023499_T001	gene:Zm00001d023499	0.30	0.5
10	7803012	7806090	-	transcript:Zm00001d023506_T004	gene:Zm00001d023506	0.15	0.5
10	8543363	8544872	-	transcript:Zm00001d023516_T001	gene:Zm00001d023516	0.34	0.5
10	8592208	8592971	-	transcript:Zm00001d023517_T001	gene:Zm00001d023517	0.10	0.5
10	8653575	8659968	+	transcript:Zm00001d023521_T003	gene:Zm00001d023521	0.16	0.66
10	8784934	8790390	-	transcript:Zm00001d023530_T011	gene:Zm00001d023530	0.15	0.5
10	8869527	8872560	-	transcript:Zm00001d023531_T001	gene:Zm00001d023531	0.09	0.5
10	9848878	9850164	-	transcript:Zm00001d023552_T002	gene:Zm00001d023552	0.15	0.5
10	9848881	9850063	-	transcript:Zm00001d023552_T003	gene:Zm00001d023552	0.18	0.66
10	9592581	9599391	-	transcript:Zm00001d023544_T013	gene:Zm00001d023544	0.12	0.66
10	9909774	9929107	+	transcript:Zm00001d023553_T001	gene:Zm00001d023553	0.10	0.33
10	10159335	10163913	-	transcript:Zm00001d023557_T002	gene:Zm00001d023557	0.30	0.66
10	10218734	10222557	-	transcript:Zm00001d023560_T002	gene:Zm00001d023560	0.23	0.5
10	10261776	10264953	-	transcript:Zm00001d023561_T001	gene:Zm00001d023561	0.37	0.33
10	10559155	10563126	-	transcript:Zm00001d023571_T001	gene:Zm00001d023571	0.36	0.62
10	10564307	10567240	+	transcript:Zm00001d023573_T002	gene:Zm00001d023573	0.19	0.33
10	10618705	10623956	-	transcript:Zm00001d023576_T002	gene:Zm00001d023576	0.17	0.75
10	10856361	10862386	+	transcript:Zm00001d023587_T003	gene:Zm00001d023587	0.44	0.66
10	11236501	11238707	-	transcript:Zm00001d023593_T002	gene:Zm00001d023593	0.24	0.5
10	11316715	11318110	+	transcript:Zm00001d023595_T001	gene:Zm00001d023595	0.39	0.66
10	11480568	11482613	-	transcript:Zm00001d023600_T001	gene:Zm00001d023600	0.30	0.66
10	11489755	11502863	-	transcript:Zm00001d023601_T002	gene:Zm00001d023601	0.39	0.6
10	11808525	11810324	-	transcript:Zm00001d023604_T002	gene:Zm00001d023604	0.21	0.66
10	11858251	11863124	-	transcript:Zm00001d023606_T016	gene:Zm00001d023606	0.13	0.66
10	11858252	11863129	-	transcript:Zm00001d023606_T019	gene:Zm00001d023606	0.13	0.66
10	11914772	11916568	+	transcript:Zm00001d023610_T002	gene:Zm00001d023610	0.06	0.5
10	11914772	11916568	+	transcript:Zm00001d023610_T001	gene:Zm00001d023610	0.18	0.66
10	12379921	12384642	+	transcript:Zm00001d023619_T001	gene:Zm00001d023619	0.32	0.5
10	12733995	12741213	+	transcript:Zm00001d023629_T002	gene:Zm00001d023629	0.16	0.33
10	13145933	13165086	-	transcript:Zm00001d023636_T001	gene:Zm00001d023636	0.42	0.66
10	12872799	12876737	-	transcript:Zm00001d023632_T002	gene:Zm00001d023632	0.41	0.71
10	12872799	12877323	-	transcript:Zm00001d023632_T003	gene:Zm00001d023632	0.42	0.75
10	12872799	12890396	-	transcript:Zm00001d023632_T004	gene:Zm00001d023632	0.38	0.71
10	13533868	13539984	-	transcript:Zm00001d023647_T001	gene:Zm00001d023647	0.40	0.5
10	13616666	13619047	-	transcript:Zm00001d023648_T001	gene:Zm00001d023648	0.26	0.5
10	13876466	13882423	+	transcript:Zm00001d023659_T001	gene:Zm00001d023659	0.10	0.75
10	13876466	13882683	+	transcript:Zm00001d023659_T002	gene:Zm00001d023659	0.16	0.69
10	13985091	13986398	-	transcript:Zm00001d023660_T001	gene:Zm00001d023660	0.14	0.5
10	13779475	13781478	-	transcript:Zm00001d023656_T001	gene:Zm00001d023656	0.24	0.66
10	14798160	14799985	+	transcript:Zm00001d023674_T001	gene:Zm00001d023674	0.38	0.33
10	15276177	15279670	+	transcript:Zm00001d023682_T004	gene:Zm00001d023682	0.12	0.71
10	15276177	15279719	+	transcript:Zm00001d023682_T005	gene:Zm00001d023682	0.04	0.75
10	15508333	15509761	-	transcript:Zm00001d023687_T001	gene:Zm00001d023687	0.41	0.66
10	16081385	16082904	+	transcript:Zm00001d023699_T001	gene:Zm00001d023699	0.03	0.75
10	15879298	15880332	-	transcript:Zm00001d023695_T003	gene:Zm00001d023695	0.39	0.66
10	16366024	16371198	-	transcript:Zm00001d023704_T001	gene:Zm00001d023704	0.38	0.33
10	16400383	16407915	+	transcript:Zm00001d023706_T002	gene:Zm00001d023706	0.24	0.75
10	16400452	16407367	+	transcript:Zm00001d023706_T020	gene:Zm00001d023706	0.15	0.72
10	16402997	16407835	+	transcript:Zm00001d023706_T033	gene:Zm00001d023706	0.21	0.5
10	16408714	16409661	-	transcript:Zm00001d023707_T001	gene:Zm00001d023707	0.29	0.5
10	16567942	16571235	-	transcript:Zm00001d023711_T001	gene:Zm00001d023711	0.42	0.4
10	16725273	16728563	+	transcript:Zm00001d023718_T001	gene:Zm00001d023718	0.05	0.66
10	16779779	16781690	+	transcript:Zm00001d023720_T001	gene:Zm00001d023720	0.04	0.66
10	17272768	17277089	-	transcript:Zm00001d023724_T004	gene:Zm00001d023724	0.30	0.5
10	17272768	17277089	-	transcript:Zm00001d023724_T005	gene:Zm00001d023724	0.29	0.33
10	17851766	17855585	+	transcript:Zm00001d023734_T003	gene:Zm00001d023734	0.40	0.75
10	17919269	17922485	+	transcript:Zm00001d023735_T001	gene:Zm00001d023735	0.39	0.5
10	17919364	17922752	+	transcript:Zm00001d023735_T003	gene:Zm00001d023735	0.37	0.5
10	18111425	18112592	-	transcript:Zm00001d023739_T001	gene:Zm00001d023739	0.50	0.33
10	18789763	18798007	-	transcript:Zm00001d023754_T001	gene:Zm00001d023754	0.27	0.42
10	18981329	18992718	+	transcript:Zm00001d023756_T001	gene:Zm00001d023756	0.37	0.5
10	18981329	18992718	+	transcript:Zm00001d023756_T004	gene:Zm00001d023756	0.38	0.5
10	19975235	19977409	+	transcript:Zm00001d023783_T001	gene:Zm00001d023783	0.17	0.66
10	19782704	19783902	+	transcript:Zm00001d023775_T001	gene:Zm00001d023775	0.17	0.33
10	19671984	19672937	+	transcript:Zm00001d023774_T002	gene:Zm00001d023774	0.10	0.5
10	21896216	21908680	+	transcript:Zm00001d023797_T001	gene:Zm00001d023797	0.17	0.7
10	21896291	21908569	+	transcript:Zm00001d023797_T005	gene:Zm00001d023797	0.13	0.71
10	21896361	21908636	+	transcript:Zm00001d023797_T006	gene:Zm00001d023797	0.12	0.71
10	21896408	21908601	+	transcript:Zm00001d023797_T007	gene:Zm00001d023797	0.13	0.71
10	22668095	22675337	-	transcript:Zm00001d023808_T001	gene:Zm00001d023808	0.08	0.75
10	22804035	22808448	+	transcript:Zm00001d023810_T002	gene:Zm00001d023810	0.01	0.5
10	22804066	22808411	+	transcript:Zm00001d023810_T005	gene:Zm00001d023810	0.05	0.5
10	22804338	22808363	+	transcript:Zm00001d023810_T007	gene:Zm00001d023810	0.08	0.66
10	23339259	23340831	+	transcript:Zm00001d023818_T001	gene:Zm00001d023818	0.22	0.33
10	23484842	23488537	+	transcript:Zm00001d023823_T001	gene:Zm00001d023823	0.16	0.33
10	23664558	23666937	-	transcript:Zm00001d023826_T001	gene:Zm00001d023826	0.11	0.5
10	23920908	23925442	-	transcript:Zm00001d023840_T001	gene:Zm00001d023840	0.26	0.7
10	24262540	24264897	+	transcript:Zm00001d023841_T001	gene:Zm00001d023841	0.37	0.66
10	24272876	24275088	+	transcript:Zm00001d023842_T001	gene:Zm00001d023842	0.14	0.66
10	24407598	24410255	-	transcript:Zm00001d023846_T002	gene:Zm00001d023846	0.24	0.75
10	24407606	24408889	-	transcript:Zm00001d023846_T003	gene:Zm00001d023846	0.31	0.75
10	25081643	25084377	-	transcript:Zm00001d023853_T001	gene:Zm00001d023853	0.28	0.5
10	25081694	25084377	-	transcript:Zm00001d023853_T002	gene:Zm00001d023853	0.29	0.6
10	26204689	26207745	-	transcript:Zm00001d023882_T001	gene:Zm00001d023882	0.25	0.33
10	26297757	26302351	+	transcript:Zm00001d023884_T001	gene:Zm00001d023884	0.43	0.6
10	26297827	26302351	+	transcript:Zm00001d023884_T002	gene:Zm00001d023884	0.40	0.5
10	26723130	26724047	+	transcript:Zm00001d023895_T011	gene:Zm00001d023895	0.45	0.33
10	26987636	26996727	+	transcript:Zm00001d023897_T007	gene:Zm00001d023897	0.34	0.33
10	27313349	27316204	-	transcript:Zm00001d023904_T001	gene:Zm00001d023904	0.24	0.75
10	27456867	27464019	-	transcript:Zm00001d023906_T002	gene:Zm00001d023906	0.12	0.5
10	27502136	27505505	-	transcript:Zm00001d023908_T002	gene:Zm00001d023908	0.45	0.66
10	27502136	27505505	-	transcript:Zm00001d023908_T001	gene:Zm00001d023908	0.40	0.75
10	27881681	27885933	+	transcript:Zm00001d023912_T001	gene:Zm00001d023912	0.20	0.75
10	29148241	29154174	-	transcript:Zm00001d023929_T002	gene:Zm00001d023929	0.03	0.5
10	29997630	30002138	-	transcript:Zm00001d023934_T001	gene:Zm00001d023934	0.34	0.75
10	30402090	30405572	+	transcript:Zm00001d023941_T002	gene:Zm00001d023941	0.41	0.33
10	30683334	30694765	-	transcript:Zm00001d023943_T001	gene:Zm00001d023943	0.23	0.72
10	31067361	31068835	+	transcript:Zm00001d023949_T002	gene:Zm00001d023949	0.37	0.33
10	31067361	31068835	+	transcript:Zm00001d023949_T001	gene:Zm00001d023949	0.36	0.66
10	31255017	31257401	-	transcript:Zm00001d023952_T003	gene:Zm00001d023952	0.35	0.5
10	31255017	31258467	-	transcript:Zm00001d023952_T004	gene:Zm00001d023952	0.25	0.6
10	31255017	31258554	-	transcript:Zm00001d023952_T006	gene:Zm00001d023952	0.22	0.6
10	31255115	31258552	-	transcript:Zm00001d023952_T008	gene:Zm00001d023952	0.24	0.5
10	31255115	31258552	-	transcript:Zm00001d023952_T007	gene:Zm00001d023952	0.27	0.5
10	32089437	32094242	-	transcript:Zm00001d023962_T001	gene:Zm00001d023962	0.33	0.5
10	32089634	32094242	-	transcript:Zm00001d023962_T007	gene:Zm00001d023962	0.36	0.57
10	32585885	32588980	-	transcript:Zm00001d023969_T001	gene:Zm00001d023969	0.09	0.75
10	33368056	33370549	+	transcript:Zm00001d023975_T001	gene:Zm00001d023975	0.23	0.66
10	33381630	33383163	-	transcript:Zm00001d023976_T001	gene:Zm00001d023976	0.25	0.5
10	33922284	33926709	-	transcript:Zm00001d023979_T005	gene:Zm00001d023979	0.10	0.71
10	34214274	34227047	+	transcript:Zm00001d023982_T001	gene:Zm00001d023982	0.40	0.5
10	34453878	34465900	-	transcript:Zm00001d023987_T001	gene:Zm00001d023987	0.36	0.57
10	34955444	34957688	+	transcript:Zm00001d023991_T001	gene:Zm00001d023991	0.18	0.71
10	35139343	35141232	-	transcript:Zm00001d023993_T001	gene:Zm00001d023993	0.34	0.5
10	35301876	35306863	-	transcript:Zm00001d023995_T001	gene:Zm00001d023995	0.41	0.6
10	35302635	35306863	-	transcript:Zm00001d023995_T004	gene:Zm00001d023995	0.44	0.75
10	35441531	35448839	-	transcript:Zm00001d023998_T003	gene:Zm00001d023998	0.24	0.75
10	35441701	35448762	-	transcript:Zm00001d023998_T012	gene:Zm00001d023998	0.14	0.66
10	35713642	35715810	+	transcript:Zm00001d024002_T001	gene:Zm00001d024002	0.25	0.66
10	35858507	35864183	-	transcript:Zm00001d024004_T001	gene:Zm00001d024004	0.26	0.5
10	35923641	35924622	-	transcript:Zm00001d024005_T002	gene:Zm00001d024005	0.43	0.5
10	36379483	36384610	+	transcript:Zm00001d024008_T001	gene:Zm00001d024008	0.29	0.75
10	36528831	36535391	+	transcript:Zm00001d024009_T002	gene:Zm00001d024009	0.12	0.7
10	38039992	38043742	+	transcript:Zm00001d024029_T001	gene:Zm00001d024029	0.44	0.5
10	38570776	38573350	-	transcript:Zm00001d024033_T001	gene:Zm00001d024033	0.38	0.66
10	38799885	38821643	+	transcript:Zm00001d024036_T008	gene:Zm00001d024036	0.46	0.62
10	38801375	38804744	+	transcript:Zm00001d024036_T010	gene:Zm00001d024036	0.28	0.5
10	38851989	38852621	-	transcript:Zm00001d024038_T001	gene:Zm00001d024038	0.35	0.33
10	40250963	40252484	+	transcript:Zm00001d024053_T006	gene:Zm00001d024053	0.41	0.75
10	40878588	40879085	-	transcript:Zm00001d024064_T001	gene:Zm00001d024064	0.33	0.33
10	40785677	40787055	+	transcript:Zm00001d024061_T001	gene:Zm00001d024061	0.33	0.5
10	42507737	42511403	-	transcript:Zm00001d024083_T001	gene:Zm00001d024083	0.26	0.75
10	44453581	44455088	+	transcript:Zm00001d024096_T001	gene:Zm00001d024096	0.32	0.66
10	45051775	45053151	-	transcript:Zm00001d024102_T002	gene:Zm00001d024102	0.24	0.5
10	44982622	44984444	-	transcript:Zm00001d024101_T002	gene:Zm00001d024101	0.21	0.75
10	46171560	46173378	-	transcript:Zm00001d024110_T001	gene:Zm00001d024110	0.10	0.66
10	46171633	46173399	-	transcript:Zm00001d024110_T002	gene:Zm00001d024110	0.02	0.66
10	46412379	46414046	+	transcript:Zm00001d024113_T001	gene:Zm00001d024113	0.02	0.5
10	46737424	46745141	+	transcript:Zm00001d024115_T001	gene:Zm00001d024115	0.21	0.53
10	48078973	48081721	+	transcript:Zm00001d024125_T001	gene:Zm00001d024125	0.14	0.4
10	48704467	48707614	-	transcript:Zm00001d024135_T001	gene:Zm00001d024135	0.22	0.6
10	49101829	49103014	+	transcript:Zm00001d024143_T001	gene:Zm00001d024143	0.32	0.75
10	50584421	50586766	+	transcript:Zm00001d024157_T001	gene:Zm00001d024157	0.26	0.66
10	50392427	50394713	+	transcript:Zm00001d024155_T002	gene:Zm00001d024155	0.20	0.66
10	51121121	51133038	-	transcript:Zm00001d024158_T005	gene:Zm00001d024158	0.33	0.75
10	51121121	51133038	-	transcript:Zm00001d024158_T003	gene:Zm00001d024158	0.32	0.75
10	52066138	52067673	+	transcript:Zm00001d024167_T001	gene:Zm00001d024167	0.29	0.33
10	52225470	52226534	+	transcript:Zm00001d024168_T001	gene:Zm00001d024168	0.38	0.66
10	52321108	52329461	-	transcript:Zm00001d024169_T001	gene:Zm00001d024169	0.36	0.75
10	52662145	52669636	-	transcript:Zm00001d024171_T001	gene:Zm00001d024171	0.42	0.5
10	52662145	52669708	-	transcript:Zm00001d024171_T003	gene:Zm00001d024171	0.44	0.5
10	53430604	53433915	-	transcript:Zm00001d024178_T001	gene:Zm00001d024178	0.24	0.5
10	53581332	53584446	+	transcript:Zm00001d024184_T001	gene:Zm00001d024184	0.46	0.33
10	54193388	54195554	+	transcript:Zm00001d024186_T001	gene:Zm00001d024186	0.11	0.5
10	54920198	54922076	-	transcript:Zm00001d024193_T001	gene:Zm00001d024193	0.19	0.33
10	54971306	54978845	+	transcript:Zm00001d024194_T004	gene:Zm00001d024194	0.35	0.42
10	54971306	54978845	+	transcript:Zm00001d024194_T003	gene:Zm00001d024194	0.36	0.42
10	54971508	54978845	+	transcript:Zm00001d024194_T020	gene:Zm00001d024194	0.41	0.35
10	54971508	54978845	+	transcript:Zm00001d024194_T021	gene:Zm00001d024194	0.40	0.35
10	56446155	56449468	-	transcript:Zm00001d024207_T001	gene:Zm00001d024207	0.08	0.66
10	56531883	56542918	-	transcript:Zm00001d024208_T001	gene:Zm00001d024208	0.11	0.5
10	56611720	56614911	-	transcript:Zm00001d024210_T001	gene:Zm00001d024210	0.08	0.66
10	56725558	56728538	+	transcript:Zm00001d024211_T002	gene:Zm00001d024211	0.09	0.66
10	57648579	57651264	-	transcript:Zm00001d024220_T001	gene:Zm00001d024220	0.12	0.5
10	58035194	58036888	+	transcript:Zm00001d024222_T002	gene:Zm00001d024222	0.39	0.66
10	58417193	58422086	+	transcript:Zm00001d024229_T005	gene:Zm00001d024229	0.12	0.33
10	59002720	59004799	+	transcript:Zm00001d024239_T001	gene:Zm00001d024239	0.41	0.75
