#chr	start	end	strand	transcript	gene	AED	QI2
3	2737895	2741152	+	transcript:Zm00001d039372_T001	gene:Zm00001d039372	0.34	0.75
3	2749185	2754443	+	transcript:Zm00001d039374_T001	gene:Zm00001d039374	0.36	0.66
3	2938833	2959818	-	transcript:Zm00001d039380_T002	gene:Zm00001d039380	0.40	0.64
3	2938833	2959818	-	transcript:Zm00001d039380_T001	gene:Zm00001d039380	0.39	0.62
3	2938833	2959818	-	transcript:Zm00001d039380_T004	gene:Zm00001d039380	0.40	0.64
3	2938833	2959818	-	transcript:Zm00001d039380_T003	gene:Zm00001d039380	0.41	0.63
3	2938833	2959818	-	transcript:Zm00001d039380_T005	gene:Zm00001d039380	0.40	0.63
3	2957050	2959818	-	transcript:Zm00001d039380_T019	gene:Zm00001d039380	0.47	0.6
3	2681579	2690651	-	transcript:Zm00001d039369_T002	gene:Zm00001d039369	0.30	0.64
3	2681844	2690651	-	transcript:Zm00001d039369_T004	gene:Zm00001d039369	0.29	0.61
3	2682959	2690651	-	transcript:Zm00001d039369_T007	gene:Zm00001d039369	0.31	0.58
3	2685631	2690562	-	transcript:Zm00001d039369_T011	gene:Zm00001d039369	0.24	0.66
3	2692603	2696275	+	transcript:Zm00001d039370_T002	gene:Zm00001d039370	0.28	0.5
3	2692603	2696275	+	transcript:Zm00001d039370_T001	gene:Zm00001d039370	0.28	0.66
3	3092385	3107653	-	transcript:Zm00001d039385_T003	gene:Zm00001d039385	0.21	0.75
3	3100278	3104395	+	transcript:Zm00001d039386_T001	gene:Zm00001d039386	0.14	0.55
3	3146607	3147757	-	transcript:Zm00001d039388_T001	gene:Zm00001d039388	0.09	0.5
3	3398961	3399929	+	transcript:Zm00001d039396_T001	gene:Zm00001d039396	0.33	0.66
3	3407198	3409321	+	transcript:Zm00001d039397_T001	gene:Zm00001d039397	0.23	0.75
3	3413511	3425991	+	transcript:Zm00001d039400_T004	gene:Zm00001d039400	0.23	0.72
3	3413511	3425991	+	transcript:Zm00001d039400_T002	gene:Zm00001d039400	0.22	0.72
3	3413511	3425991	+	transcript:Zm00001d039400_T003	gene:Zm00001d039400	0.23	0.72
3	3620280	3628643	-	transcript:Zm00001d039409_T003	gene:Zm00001d039409	0.25	0.73
3	3620280	3628643	-	transcript:Zm00001d039409_T002	gene:Zm00001d039409	0.29	0.58
3	3620280	3628643	-	transcript:Zm00001d039409_T001	gene:Zm00001d039409	0.24	0.64
3	3711238	3715550	-	transcript:Zm00001d039411_T018	gene:Zm00001d039411	0.25	0.33
3	3828028	3837244	+	transcript:Zm00001d039417_T005	gene:Zm00001d039417	0.31	0.75
3	3828028	3837244	+	transcript:Zm00001d039417_T003	gene:Zm00001d039417	0.32	0.75
3	3828028	3837244	+	transcript:Zm00001d039417_T002	gene:Zm00001d039417	0.35	0.5
3	3828028	3837244	+	transcript:Zm00001d039417_T004	gene:Zm00001d039417	0.35	0.6
3	3829364	3837022	+	transcript:Zm00001d039417_T154	gene:Zm00001d039417	0.24	0.75
3	3830549	3837168	+	transcript:Zm00001d039417_T167	gene:Zm00001d039417	0.28	0.6
3	3843958	3844417	-	transcript:Zm00001d039418_T001	gene:Zm00001d039418	0.43	0.5
3	3856307	3862861	-	transcript:Zm00001d039421_T054	gene:Zm00001d039421	0.16	0.71
3	3856369	3863828	-	transcript:Zm00001d039421_T086	gene:Zm00001d039421	0.33	0.63
3	3856369	3863861	-	transcript:Zm00001d039421_T091	gene:Zm00001d039421	0.34	0.66
3	3856369	3863861	-	transcript:Zm00001d039421_T090	gene:Zm00001d039421	0.34	0.63
3	3856369	3863861	-	transcript:Zm00001d039421_T093	gene:Zm00001d039421	0.30	0.66
3	3856369	3863861	-	transcript:Zm00001d039421_T088	gene:Zm00001d039421	0.40	0.33
3	3856369	3863861	-	transcript:Zm00001d039421_T089	gene:Zm00001d039421	0.30	0.6
3	3856369	3863861	-	transcript:Zm00001d039421_T092	gene:Zm00001d039421	0.34	0.66
3	3856400	3863237	-	transcript:Zm00001d039421_T094	gene:Zm00001d039421	0.15	0.75
3	3856409	3862607	-	transcript:Zm00001d039421_T107	gene:Zm00001d039421	0.18	0.66
3	3856513	3863210	-	transcript:Zm00001d039421_T130	gene:Zm00001d039421	0.10	0.5
3	3943651	3949805	+	transcript:Zm00001d039425_T003	gene:Zm00001d039425	0.25	0.71
3	3943705	3949805	+	transcript:Zm00001d039425_T008	gene:Zm00001d039425	0.25	0.75
3	3979996	3982850	-	transcript:Zm00001d039427_T001	gene:Zm00001d039427	0.21	0.6
3	4122095	4123653	+	transcript:Zm00001d039432_T003	gene:Zm00001d039432	0.24	0.33
3	4316527	4318099	+	transcript:Zm00001d039437_T001	gene:Zm00001d039437	0.21	0.5
3	4599630	4609823	-	transcript:Zm00001d039448_T003	gene:Zm00001d039448	0.44	0.66
3	4601211	4609823	-	transcript:Zm00001d039448_T004	gene:Zm00001d039448	0.45	0.7
3	4734403	4737230	-	transcript:Zm00001d039451_T003	gene:Zm00001d039451	0.34	0.6
3	4941036	4943303	-	transcript:Zm00001d039459_T001	gene:Zm00001d039459	0.03	0.33
3	5168766	5172360	+	transcript:Zm00001d039472_T001	gene:Zm00001d039472	0.18	0.66
3	5278569	5284172	+	transcript:Zm00001d039474_T006	gene:Zm00001d039474	0.28	0.55
3	5278569	5284172	+	transcript:Zm00001d039474_T007	gene:Zm00001d039474	0.05	0.66
3	5278569	5284172	+	transcript:Zm00001d039474_T012	gene:Zm00001d039474	0.33	0.6
3	5284136	5296963	-	transcript:Zm00001d039475_T004	gene:Zm00001d039475	0.29	0.75
3	5499597	5507791	-	transcript:Zm00001d039483_T002	gene:Zm00001d039483	0.45	0.71
3	5605933	5608429	-	transcript:Zm00001d039484_T001	gene:Zm00001d039484	0.30	0.66
3	5605933	5608429	-	transcript:Zm00001d039484_T002	gene:Zm00001d039484	0.30	0.5
3	5766074	5768360	+	transcript:Zm00001d039491_T001	gene:Zm00001d039491	0.09	0.71
3	5812758	5815127	+	transcript:Zm00001d039493_T001	gene:Zm00001d039493	0.41	0.5
3	5816185	5817345	+	transcript:Zm00001d039494_T001	gene:Zm00001d039494	0.28	0.66
3	5918558	5920805	-	transcript:Zm00001d039497_T001	gene:Zm00001d039497	0.29	0.6
3	5918862	5920805	-	transcript:Zm00001d039497_T002	gene:Zm00001d039497	0.28	0.5
3	6075602	6079240	-	transcript:Zm00001d039502_T001	gene:Zm00001d039502	0.16	0.75
3	6080070	6083015	+	transcript:Zm00001d039503_T002	gene:Zm00001d039503	0.28	0.66
3	6080070	6083015	+	transcript:Zm00001d039503_T001	gene:Zm00001d039503	0.32	0.62
3	6101834	6112905	+	transcript:Zm00001d039506_T002	gene:Zm00001d039506	0.22	0.5
3	6101834	6112905	+	transcript:Zm00001d039506_T001	gene:Zm00001d039506	0.22	0.5
3	6375732	6379654	-	transcript:Zm00001d039517_T001	gene:Zm00001d039517	0.21	0.33
3	6376828	6379613	-	transcript:Zm00001d039517_T005	gene:Zm00001d039517	0.31	0.5
3	7120604	7128860	+	transcript:Zm00001d039526_T002	gene:Zm00001d039526	0.31	0.66
3	7451813	7457370	-	transcript:Zm00001d039534_T003	gene:Zm00001d039534	0.31	0.66
3	7451813	7457371	-	transcript:Zm00001d039534_T004	gene:Zm00001d039534	0.30	0.66
3	7538219	7539682	-	transcript:Zm00001d039539_T001	gene:Zm00001d039539	0.24	0.66
3	7807319	7812238	-	transcript:Zm00001d039546_T002	gene:Zm00001d039546	0.35	0.6
3	7807319	7812247	-	transcript:Zm00001d039546_T004	gene:Zm00001d039546	0.35	0.4
3	7807361	7812128	-	transcript:Zm00001d039546_T005	gene:Zm00001d039546	0.13	0.66
3	7807367	7812202	-	transcript:Zm00001d039546_T006	gene:Zm00001d039546	0.15	0.75
3	7807370	7812202	-	transcript:Zm00001d039546_T008	gene:Zm00001d039546	0.08	0.5
3	7807378	7812250	-	transcript:Zm00001d039546_T012	gene:Zm00001d039546	0.10	0.66
3	7837407	7839030	+	transcript:Zm00001d039550_T001	gene:Zm00001d039550	0.17	0.33
3	7936453	7940398	+	transcript:Zm00001d039557_T001	gene:Zm00001d039557	0.24	0.4
3	8057364	8065502	+	transcript:Zm00001d039563_T044	gene:Zm00001d039563	0.42	0.72
3	8057509	8065502	+	transcript:Zm00001d039563_T047	gene:Zm00001d039563	0.43	0.72
3	8059232	8065502	+	transcript:Zm00001d039563_T052	gene:Zm00001d039563	0.45	0.75
3	8059236	8065502	+	transcript:Zm00001d039563_T053	gene:Zm00001d039563	0.40	0.71
3	8059974	8065502	+	transcript:Zm00001d039563_T055	gene:Zm00001d039563	0.42	0.4
3	8060471	8065502	+	transcript:Zm00001d039563_T057	gene:Zm00001d039563	0.44	0.4
3	7774836	7804037	-	transcript:Zm00001d039544_T001	gene:Zm00001d039544	0.27	0.75
3	7777297	7804037	-	transcript:Zm00001d039544_T002	gene:Zm00001d039544	0.29	0.73
3	8111485	8115720	-	transcript:Zm00001d039568_T001	gene:Zm00001d039568	0.18	0.66
3	8508906	8509885	+	transcript:Zm00001d039587_T001	gene:Zm00001d039587	0.18	0.5
3	8522195	8533195	+	transcript:Zm00001d039589_T009	gene:Zm00001d039589	0.47	0.5
3	8524757	8533226	+	transcript:Zm00001d039589_T168	gene:Zm00001d039589	0.36	0.7
3	8528365	8533183	+	transcript:Zm00001d039589_T175	gene:Zm00001d039589	0.41	0.75
3	8530778	8533223	+	transcript:Zm00001d039589_T179	gene:Zm00001d039589	0.42	0.75
3	8744264	8749720	-	transcript:Zm00001d039602_T001	gene:Zm00001d039602	0.34	0.75
3	8850990	8860079	-	transcript:Zm00001d039608_T014	gene:Zm00001d039608	0.23	0.75
3	8851262	8860076	-	transcript:Zm00001d039608_T025	gene:Zm00001d039608	0.09	0.75
3	8851267	8860076	-	transcript:Zm00001d039608_T026	gene:Zm00001d039608	0.09	0.75
3	8851309	8860079	-	transcript:Zm00001d039608_T032	gene:Zm00001d039608	0.08	0.66
3	8851310	8859307	-	transcript:Zm00001d039608_T033	gene:Zm00001d039608	0.14	0.66
3	8851375	8859943	-	transcript:Zm00001d039608_T038	gene:Zm00001d039608	0.11	0.75
3	8851448	8859998	-	transcript:Zm00001d039608_T045	gene:Zm00001d039608	0.28	0.75
3	8851489	8860076	-	transcript:Zm00001d039608_T046	gene:Zm00001d039608	0.10	0.66
3	8851512	8857478	-	transcript:Zm00001d039608_T047	gene:Zm00001d039608	0.46	0.66
3	9001419	9004068	-	transcript:Zm00001d039611_T001	gene:Zm00001d039611	0.12	0.71
3	9084078	9086848	-	transcript:Zm00001d039613_T001	gene:Zm00001d039613	0.20	0.33
3	9084294	9086505	-	transcript:Zm00001d039613_T005	gene:Zm00001d039613	0.33	0.66
3	9150410	9153238	-	transcript:Zm00001d039617_T017	gene:Zm00001d039617	0.40	0.66
3	9150410	9161750	-	transcript:Zm00001d039617_T020	gene:Zm00001d039617	0.34	0.66
3	9150410	9161750	-	transcript:Zm00001d039617_T019	gene:Zm00001d039617	0.34	0.66
3	9150410	9161936	-	transcript:Zm00001d039617_T022	gene:Zm00001d039617	0.30	0.75
3	9222819	9227803	-	transcript:Zm00001d039619_T006	gene:Zm00001d039619	0.45	0.75
3	9304657	9307576	-	transcript:Zm00001d039622_T001	gene:Zm00001d039622	0.07	0.66
3	9425807	9428729	-	transcript:Zm00001d039626_T002	gene:Zm00001d039626	0.08	0.6
3	10539593	10543488	+	transcript:Zm00001d039650_T001	gene:Zm00001d039650	0.11	0.75
3	11198784	11201977	+	transcript:Zm00001d039663_T005	gene:Zm00001d039663	0.43	0.66
3	11337018	11341708	+	transcript:Zm00001d039664_T001	gene:Zm00001d039664	0.13	0.5
3	11337018	11344782	+	transcript:Zm00001d039664_T002	gene:Zm00001d039664	0.23	0.6
3	11500074	11504732	+	transcript:Zm00001d039670_T005	gene:Zm00001d039670	0.18	0.66
3	11500312	11504911	+	transcript:Zm00001d039670_T008	gene:Zm00001d039670	0.14	0.66
3	11794445	11797039	+	transcript:Zm00001d039681_T001	gene:Zm00001d039681	0.20	0.75
3	11899892	11910192	-	transcript:Zm00001d039688_T004	gene:Zm00001d039688	0.39	0.75
3	11687031	11691460	+	transcript:Zm00001d039677_T001	gene:Zm00001d039677	0.27	0.75
3	11687404	11691460	+	transcript:Zm00001d039677_T004	gene:Zm00001d039677	0.30	0.71
3	12344885	12347351	+	transcript:Zm00001d039697_T001	gene:Zm00001d039697	0.09	0.75
3	12401026	12404523	+	transcript:Zm00001d039699_T001	gene:Zm00001d039699	0.27	0.75
3	12554733	12560537	+	transcript:Zm00001d039701_T001	gene:Zm00001d039701	0.28	0.33
3	12253982	12281366	-	transcript:Zm00001d039695_T001	gene:Zm00001d039695	0.34	0.6
3	12752960	12753836	+	transcript:Zm00001d039710_T005	gene:Zm00001d039710	0.29	0.5
3	13011610	13012063	-	transcript:Zm00001d039725_T001	gene:Zm00001d039725	0.21	0.5
3	13142126	13150267	-	transcript:Zm00001d039730_T001	gene:Zm00001d039730	0.41	0.75
3	13151690	13165996	-	transcript:Zm00001d039731_T001	gene:Zm00001d039731	0.48	0.66
3	13655404	13661672	+	transcript:Zm00001d039746_T001	gene:Zm00001d039746	0.15	0.71
3	13687681	13693484	-	transcript:Zm00001d039747_T002	gene:Zm00001d039747	0.14	0.75
3	13698056	13705516	-	transcript:Zm00001d039749_T002	gene:Zm00001d039749	0.13	0.5
3	14110160	14124550	+	transcript:Zm00001d039758_T001	gene:Zm00001d039758	0.36	0.75
3	14137632	14141177	+	transcript:Zm00001d039762_T002	gene:Zm00001d039762	0.48	0.33
3	14091333	14109853	+	transcript:Zm00001d039757_T001	gene:Zm00001d039757	0.47	0.62
3	14518943	14519897	-	transcript:Zm00001d039777_T001	gene:Zm00001d039777	0.33	0.5
3	14530210	14536258	+	transcript:Zm00001d039780_T001	gene:Zm00001d039780	0.41	0.33
3	14601405	14605179	+	transcript:Zm00001d039784_T003	gene:Zm00001d039784	0.33	0.66
3	15052497	15053205	-	transcript:Zm00001d039797_T001	gene:Zm00001d039797	0.15	0.5
3	15586433	15590487	-	transcript:Zm00001d039814_T001	gene:Zm00001d039814	0.17	0.33
3	15918978	15922548	-	transcript:Zm00001d039824_T001	gene:Zm00001d039824	0.30	0.5
3	16022131	16023061	-	transcript:Zm00001d039831_T001	gene:Zm00001d039831	0.23	0.5
3	16518696	16526342	+	transcript:Zm00001d039843_T002	gene:Zm00001d039843	0.26	0.75
3	16740174	16743851	+	transcript:Zm00001d039855_T001	gene:Zm00001d039855	0.38	0.4
3	16957506	16980111	-	transcript:Zm00001d039860_T001	gene:Zm00001d039860	0.19	0.73
3	17267079	17272599	+	transcript:Zm00001d039867_T014	gene:Zm00001d039867	0.24	0.71
3	17546111	17550377	+	transcript:Zm00001d039882_T001	gene:Zm00001d039882	0.37	0.33
3	17590735	17593442	+	transcript:Zm00001d039883_T001	gene:Zm00001d039883	0.23	0.66
3	17379356	17380994	+	transcript:Zm00001d039878_T002	gene:Zm00001d039878	0.11	0.5
3	17379486	17380913	+	transcript:Zm00001d039878_T003	gene:Zm00001d039878	0.10	0.5
3	17688955	17693135	-	transcript:Zm00001d039886_T003	gene:Zm00001d039886	0.41	0.5
3	17689087	17691600	-	transcript:Zm00001d039886_T006	gene:Zm00001d039886	0.28	0.66
3	17690989	17693078	-	transcript:Zm00001d039886_T009	gene:Zm00001d039886	0.41	0.66
3	18645159	18650625	-	transcript:Zm00001d039901_T001	gene:Zm00001d039901	0.19	0.33
3	18861813	18870713	+	transcript:Zm00001d039904_T002	gene:Zm00001d039904	0.36	0.66
3	18861838	18870638	+	transcript:Zm00001d039904_T003	gene:Zm00001d039904	0.20	0.57
3	18868037	18870523	+	transcript:Zm00001d039904_T012	gene:Zm00001d039904	0.45	0.6
3	19335938	19338670	+	transcript:Zm00001d039916_T004	gene:Zm00001d039916	0.21	0.5
3	19335976	19338721	+	transcript:Zm00001d039916_T005	gene:Zm00001d039916	0.20	0.5
3	19335982	19338669	+	transcript:Zm00001d039916_T006	gene:Zm00001d039916	0.23	0.5
3	19336002	19338492	+	transcript:Zm00001d039916_T007	gene:Zm00001d039916	0.24	0.5
3	19336005	19338577	+	transcript:Zm00001d039916_T008	gene:Zm00001d039916	0.29	0.5
3	19336005	19338671	+	transcript:Zm00001d039916_T009	gene:Zm00001d039916	0.27	0.5
3	19356289	19359397	-	transcript:Zm00001d039919_T002	gene:Zm00001d039919	0.06	0.75
3	19356289	19359397	-	transcript:Zm00001d039919_T003	gene:Zm00001d039919	0.06	0.75
3	19591961	19602966	-	transcript:Zm00001d039923_T001	gene:Zm00001d039923	0.26	0.5
3	19724663	19729488	+	transcript:Zm00001d039926_T001	gene:Zm00001d039926	0.24	0.66
3	19724714	19729372	+	transcript:Zm00001d039926_T002	gene:Zm00001d039926	0.25	0.5
3	19818598	19829412	+	transcript:Zm00001d039931_T001	gene:Zm00001d039931	0.25	0.75
3	19818598	19829414	+	transcript:Zm00001d039931_T002	gene:Zm00001d039931	0.26	0.5
3	19819659	19829515	+	transcript:Zm00001d039931_T003	gene:Zm00001d039931	0.32	0.5
3	19827442	19829414	+	transcript:Zm00001d039931_T005	gene:Zm00001d039931	0.38	0.66
3	19865880	19867576	-	transcript:Zm00001d039934_T001	gene:Zm00001d039934	0.34	0.66
3	19992645	19995472	+	transcript:Zm00001d039937_T001	gene:Zm00001d039937	0.36	0.75
3	20004768	20010840	+	transcript:Zm00001d039940_T001	gene:Zm00001d039940	0.43	0.55
3	20167524	20169961	+	transcript:Zm00001d039946_T001	gene:Zm00001d039946	0.17	0.66
3	20216309	20227371	-	transcript:Zm00001d039947_T002	gene:Zm00001d039947	0.26	0.5
3	20590750	20592623	-	transcript:Zm00001d039957_T001	gene:Zm00001d039957	0.45	0.5
3	21323286	21327253	-	transcript:Zm00001d039975_T002	gene:Zm00001d039975	0.07	0.5
3	21378007	21379571	-	transcript:Zm00001d039976_T001	gene:Zm00001d039976	0.23	0.5
3	21732380	21733390	-	transcript:Zm00001d039982_T001	gene:Zm00001d039982	0.13	0.5
3	22042224	22048676	-	transcript:Zm00001d039990_T002	gene:Zm00001d039990	0.03	0.75
3	22854232	22860340	+	transcript:Zm00001d040010_T002	gene:Zm00001d040010	0.23	0.63
3	22854313	22860344	+	transcript:Zm00001d040010_T008	gene:Zm00001d040010	0.27	0.66
3	22863786	22864576	+	transcript:Zm00001d040011_T002	gene:Zm00001d040011	0.39	0.5
3	23309375	23312957	-	transcript:Zm00001d040023_T001	gene:Zm00001d040023	0.31	0.5
3	23369523	23371064	-	transcript:Zm00001d040026_T001	gene:Zm00001d040026	0.31	0.5
3	23369656	23371202	-	transcript:Zm00001d040026_T004	gene:Zm00001d040026	0.34	0.5
3	23369660	23371195	-	transcript:Zm00001d040026_T006	gene:Zm00001d040026	0.32	0.5
3	23369664	23371195	-	transcript:Zm00001d040026_T008	gene:Zm00001d040026	0.32	0.33
3	23369664	23371202	-	transcript:Zm00001d040026_T009	gene:Zm00001d040026	0.36	0.33
3	23369683	23371200	-	transcript:Zm00001d040026_T010	gene:Zm00001d040026	0.34	0.5
3	23369708	23371202	-	transcript:Zm00001d040026_T012	gene:Zm00001d040026	0.30	0.5
3	23369709	23371202	-	transcript:Zm00001d040026_T014	gene:Zm00001d040026	0.35	0.5
3	23369709	23371202	-	transcript:Zm00001d040026_T013	gene:Zm00001d040026	0.32	0.66
3	23369721	23371201	-	transcript:Zm00001d040026_T015	gene:Zm00001d040026	0.35	0.5
3	23369725	23371200	-	transcript:Zm00001d040026_T017	gene:Zm00001d040026	0.32	0.5
3	23369787	23370822	-	transcript:Zm00001d040026_T020	gene:Zm00001d040026	0.39	0.5
3	23087909	23089446	-	transcript:Zm00001d040016_T001	gene:Zm00001d040016	0.17	0.4
3	24013047	24016012	+	transcript:Zm00001d040037_T001	gene:Zm00001d040037	0.09	0.66
3	24228908	24237843	-	transcript:Zm00001d040038_T002	gene:Zm00001d040038	0.25	0.75
3	24373895	24375908	+	transcript:Zm00001d040041_T001	gene:Zm00001d040041	0.27	0.33
3	24766212	24778481	+	transcript:Zm00001d040049_T001	gene:Zm00001d040049	0.33	0.5
3	24766212	24778481	+	transcript:Zm00001d040049_T002	gene:Zm00001d040049	0.31	0.5
3	24859166	24872518	-	transcript:Zm00001d040051_T093	gene:Zm00001d040051	0.38	0.73
3	25353066	25358271	+	transcript:Zm00001d040056_T002	gene:Zm00001d040056	0.21	0.66
3	25514772	25518392	+	transcript:Zm00001d040061_T001	gene:Zm00001d040061	0.17	0.57
3	25807741	25810352	-	transcript:Zm00001d040071_T001	gene:Zm00001d040071	0.08	0.66
3	26045677	26047613	+	transcript:Zm00001d040079_T001	gene:Zm00001d040079	0.15	0.75
3	25784833	25785893	-	transcript:Zm00001d040070_T001	gene:Zm00001d040070	0.09	0.5
3	27358831	27364249	+	transcript:Zm00001d040094_T002	gene:Zm00001d040094	0.07	0.66
3	27361420	27364245	+	transcript:Zm00001d040094_T004	gene:Zm00001d040094	0.30	0.4
3	27618737	27620233	-	transcript:Zm00001d040102_T001	gene:Zm00001d040102	0.19	0.66
3	27621668	27623670	-	transcript:Zm00001d040103_T001	gene:Zm00001d040103	0.38	0.33
3	27799971	27800931	-	transcript:Zm00001d040106_T001	gene:Zm00001d040106	0.17	0.66
3	28018451	28020059	-	transcript:Zm00001d040113_T003	gene:Zm00001d040113	0.25	0.75
3	28018563	28020059	-	transcript:Zm00001d040113_T007	gene:Zm00001d040113	0.28	0.5
3	28534287	28540068	+	transcript:Zm00001d040125_T001	gene:Zm00001d040125	0.12	0.75
3	28624015	28627628	-	transcript:Zm00001d040127_T003	gene:Zm00001d040127	0.17	0.63
3	29163755	29173445	+	transcript:Zm00001d040146_T002	gene:Zm00001d040146	0.42	0.4
3	29163755	29173445	+	transcript:Zm00001d040146_T003	gene:Zm00001d040146	0.45	0.33
3	29163755	29173445	+	transcript:Zm00001d040146_T001	gene:Zm00001d040146	0.47	0.37
3	29271520	29275778	-	transcript:Zm00001d040152_T001	gene:Zm00001d040152	0.15	0.5
3	29316628	29318508	+	transcript:Zm00001d040153_T001	gene:Zm00001d040153	0.25	0.33
3	29316639	29318539	+	transcript:Zm00001d040153_T004	gene:Zm00001d040153	0.23	0.33
3	29316661	29318537	+	transcript:Zm00001d040153_T005	gene:Zm00001d040153	0.23	0.66
3	29316661	29318538	+	transcript:Zm00001d040153_T006	gene:Zm00001d040153	0.23	0.66
3	29316676	29318537	+	transcript:Zm00001d040153_T007	gene:Zm00001d040153	0.24	0.33
3	29316778	29318513	+	transcript:Zm00001d040153_T010	gene:Zm00001d040153	0.30	0.5
3	29090143	29096205	+	transcript:Zm00001d040142_T010	gene:Zm00001d040142	0.12	0.66
3	28853090	28854282	+	transcript:Zm00001d040133_T001	gene:Zm00001d040133	0.16	0.33
3	28977570	28978298	+	transcript:Zm00001d040137_T001	gene:Zm00001d040137	0.11	0.5
3	29032711	29034750	+	transcript:Zm00001d040139_T001	gene:Zm00001d040139	0.24	0.66
3	28464665	28466799	-	transcript:Zm00001d040124_T001	gene:Zm00001d040124	0.30	0.66
3	30633138	30635367	-	transcript:Zm00001d040175_T001	gene:Zm00001d040175	0.21	0.66
