#chr	start	end	strand	transcript	gene	AED	QI2
5	1776434	1778408	-	transcript:Zm00001d012902_T004	gene:Zm00001d012902	0.29	0.66
5	1471553	1480897	+	transcript:Zm00001d012872_T001	gene:Zm00001d012872	0.09	0.66
5	1879468	1882715	-	transcript:Zm00001d012909_T003	gene:Zm00001d012909	0.23	0.5
5	1879567	1882756	-	transcript:Zm00001d012909_T006	gene:Zm00001d012909	0.41	0.5
5	1884345	1889451	-	transcript:Zm00001d012911_T002	gene:Zm00001d012911	0.17	0.5
5	1884345	1891050	-	transcript:Zm00001d012911_T003	gene:Zm00001d012911	0.37	0.66
5	1891852	1899516	-	transcript:Zm00001d012913_T001	gene:Zm00001d012913	0.35	0.62
5	1940928	1956957	+	transcript:Zm00001d012918_T001	gene:Zm00001d012918	0.26	0.73
5	1993899	2003000	-	transcript:Zm00001d012923_T005	gene:Zm00001d012923	0.08	0.57
5	1993899	2003025	-	transcript:Zm00001d012923_T007	gene:Zm00001d012923	0.07	0.62
5	2005088	2007677	-	transcript:Zm00001d012924_T002	gene:Zm00001d012924	0.11	0.5
5	2166712	2169144	+	transcript:Zm00001d012929_T003	gene:Zm00001d012929	0.31	0.75
5	2169425	2171887	+	transcript:Zm00001d012930_T001	gene:Zm00001d012930	0.47	0.6
5	2276614	2278673	+	transcript:Zm00001d012941_T001	gene:Zm00001d012941	0.20	0.5
5	2292583	2293643	+	transcript:Zm00001d012944_T001	gene:Zm00001d012944	0.22	0.75
5	2343012	2343815	-	transcript:Zm00001d012954_T002	gene:Zm00001d012954	0.45	0.5
5	2355513	2357856	+	transcript:Zm00001d012957_T001	gene:Zm00001d012957	0.26	0.5
5	2854063	2855040	-	transcript:Zm00001d012990_T001	gene:Zm00001d012990	0.21	0.66
5	2857770	2867371	-	transcript:Zm00001d012991_T002	gene:Zm00001d012991	0.12	0.66
5	2871120	2873693	-	transcript:Zm00001d012992_T001	gene:Zm00001d012992	0.37	0.75
5	2882929	2884405	+	transcript:Zm00001d012995_T001	gene:Zm00001d012995	0.48	0.5
5	2930870	2933511	+	transcript:Zm00001d012999_T001	gene:Zm00001d012999	0.13	0.33
5	2680388	2689771	-	transcript:Zm00001d012980_T002	gene:Zm00001d012980	0.41	0.66
5	2687353	2692291	-	transcript:Zm00001d012981_T002	gene:Zm00001d012981	0.37	0.57
5	3149257	3151741	-	transcript:Zm00001d013007_T002	gene:Zm00001d013007	0.17	0.5
5	3162431	3171017	+	transcript:Zm00001d013010_T002	gene:Zm00001d013010	0.40	0.7
5	3167559	3171017	+	transcript:Zm00001d013010_T006	gene:Zm00001d013010	0.45	0.5
5	3228209	3233201	+	transcript:Zm00001d013014_T003	gene:Zm00001d013014	0.13	0.75
5	3241405	3242531	+	transcript:Zm00001d013018_T001	gene:Zm00001d013018	0.16	0.4
5	2997319	3000825	-	transcript:Zm00001d013005_T002	gene:Zm00001d013005	0.06	0.75
5	2439260	2442023	+	transcript:Zm00001d012965_T001	gene:Zm00001d012965	0.29	0.66
5	2467426	2476324	-	transcript:Zm00001d012969_T001	gene:Zm00001d012969	0.40	0.75
5	2467426	2481571	-	transcript:Zm00001d012969_T006	gene:Zm00001d012969	0.38	0.63
5	2478837	2481504	-	transcript:Zm00001d012969_T022	gene:Zm00001d012969	0.46	0.5
5	2560596	2569361	+	transcript:Zm00001d012971_T011	gene:Zm00001d012971	0.33	0.52
5	2560596	2569361	+	transcript:Zm00001d012971_T010	gene:Zm00001d012971	0.48	0.55
5	2582305	2584012	+	transcript:Zm00001d012972_T003	gene:Zm00001d012972	0.13	0.66
5	2657397	2659296	-	transcript:Zm00001d012976_T001	gene:Zm00001d012976	0.27	0.33
5	2663422	2665225	+	transcript:Zm00001d012978_T002	gene:Zm00001d012978	0.21	0.5
5	3606324	3612668	+	transcript:Zm00001d013040_T001	gene:Zm00001d013040	0.04	0.66
5	3607456	3608790	+	transcript:Zm00001d013040_T006	gene:Zm00001d013040	0.41	0.66
5	3607463	3608797	+	transcript:Zm00001d013040_T007	gene:Zm00001d013040	0.44	0.66
5	3613364	3618413	-	transcript:Zm00001d013041_T003	gene:Zm00001d013041	0.33	0.5
5	3819243	3825110	-	transcript:Zm00001d013049_T004	gene:Zm00001d013049	0.17	0.6
5	3579930	3583194	+	transcript:Zm00001d013037_T002	gene:Zm00001d013037	0.34	0.62
5	3579930	3583194	+	transcript:Zm00001d013037_T003	gene:Zm00001d013037	0.32	0.42
5	3579930	3583194	+	transcript:Zm00001d013037_T001	gene:Zm00001d013037	0.34	0.6
5	3467417	3471866	+	transcript:Zm00001d013029_T001	gene:Zm00001d013029	0.27	0.5
5	3472230	3476440	-	transcript:Zm00001d013030_T001	gene:Zm00001d013030	0.25	0.6
5	3549293	3553774	-	transcript:Zm00001d013036_T001	gene:Zm00001d013036	0.44	0.33
5	3283568	3286317	-	transcript:Zm00001d013020_T001	gene:Zm00001d013020	0.10	0.66
5	3900097	3902445	-	transcript:Zm00001d013055_T002	gene:Zm00001d013055	0.19	0.5
5	3900686	3902428	-	transcript:Zm00001d013055_T004	gene:Zm00001d013055	0.44	0.75
5	3901103	3902433	-	transcript:Zm00001d013055_T005	gene:Zm00001d013055	0.32	0.66
5	4147250	4148353	+	transcript:Zm00001d013066_T003	gene:Zm00001d013066	0.22	0.5
5	4147250	4148356	+	transcript:Zm00001d013066_T004	gene:Zm00001d013066	0.23	0.5
5	4147250	4148403	+	transcript:Zm00001d013066_T005	gene:Zm00001d013066	0.23	0.5
5	4147250	4148409	+	transcript:Zm00001d013066_T006	gene:Zm00001d013066	0.20	0.5
5	4147250	4148413	+	transcript:Zm00001d013066_T007	gene:Zm00001d013066	0.19	0.5
5	4147250	4148511	+	transcript:Zm00001d013066_T008	gene:Zm00001d013066	0.19	0.5
5	4364096	4367769	+	transcript:Zm00001d013074_T003	gene:Zm00001d013074	0.21	0.6
5	4385066	4389625	+	transcript:Zm00001d013077_T004	gene:Zm00001d013077	0.12	0.66
5	5503823	5508576	-	transcript:Zm00001d013154_T001	gene:Zm00001d013154	0.21	0.75
5	5560400	5563191	-	transcript:Zm00001d013159_T002	gene:Zm00001d013159	0.22	0.66
5	5673628	5674914	+	transcript:Zm00001d013164_T001	gene:Zm00001d013164	0.38	0.66
5	4781512	4784720	-	transcript:Zm00001d013109_T001	gene:Zm00001d013109	0.13	0.33
5	4781570	4782461	-	transcript:Zm00001d013109_T004	gene:Zm00001d013109	0.38	0.66
5	4528425	4530419	+	transcript:Zm00001d013086_T001	gene:Zm00001d013086	0.11	0.66
5	4528432	4530279	+	transcript:Zm00001d013086_T003	gene:Zm00001d013086	0.45	0.5
5	4528515	4530286	+	transcript:Zm00001d013086_T004	gene:Zm00001d013086	0.19	0.66
5	4528544	4530338	+	transcript:Zm00001d013086_T005	gene:Zm00001d013086	0.23	0.5
5	4528551	4530308	+	transcript:Zm00001d013086_T006	gene:Zm00001d013086	0.24	0.5
5	4535409	4536527	+	transcript:Zm00001d013089_T003	gene:Zm00001d013089	0.12	0.5
5	4601112	4605969	-	transcript:Zm00001d013092_T002	gene:Zm00001d013092	0.37	0.75
5	4676541	4680208	+	transcript:Zm00001d013094_T006	gene:Zm00001d013094	0.32	0.66
5	4681584	4684506	-	transcript:Zm00001d013095_T002	gene:Zm00001d013095	0.37	0.71
5	4694450	4700747	+	transcript:Zm00001d013098_T014	gene:Zm00001d013098	0.14	0.33
5	4712745	4714196	+	transcript:Zm00001d013101_T005	gene:Zm00001d013101	0.39	0.33
5	4762654	4766640	+	transcript:Zm00001d013105_T002	gene:Zm00001d013105	0.16	0.4
5	6080869	6083598	-	transcript:Zm00001d013182_T001	gene:Zm00001d013182	0.14	0.66
5	6080869	6083617	-	transcript:Zm00001d013182_T003	gene:Zm00001d013182	0.13	0.33
5	6080874	6083740	-	transcript:Zm00001d013182_T004	gene:Zm00001d013182	0.12	0.66
5	6146998	6150936	+	transcript:Zm00001d013188_T002	gene:Zm00001d013188	0.38	0.71
5	6175373	6176670	+	transcript:Zm00001d013193_T001	gene:Zm00001d013193	0.35	0.5
5	6175485	6176670	+	transcript:Zm00001d013193_T003	gene:Zm00001d013193	0.36	0.5
5	6183507	6185145	+	transcript:Zm00001d013194_T001	gene:Zm00001d013194	0.15	0.5
5	6186899	6189618	+	transcript:Zm00001d013195_T002	gene:Zm00001d013195	0.14	0.66
5	6197605	6202721	+	transcript:Zm00001d013197_T002	gene:Zm00001d013197	0.19	0.75
5	6203112	6204074	-	transcript:Zm00001d013198_T001	gene:Zm00001d013198	0.49	0.66
5	5127492	5146257	+	transcript:Zm00001d013122_T002	gene:Zm00001d013122	0.20	0.5
5	5139741	5146257	+	transcript:Zm00001d013122_T008	gene:Zm00001d013122	0.33	0.66
5	5151482	5154146	+	transcript:Zm00001d013125_T002	gene:Zm00001d013125	0.39	0.5
5	5151482	5154146	+	transcript:Zm00001d013125_T001	gene:Zm00001d013125	0.40	0.66
5	5151482	5154146	+	transcript:Zm00001d013125_T003	gene:Zm00001d013125	0.40	0.75
5	5155184	5157404	+	transcript:Zm00001d013126_T001	gene:Zm00001d013126	0.37	0.5
5	5155184	5157905	+	transcript:Zm00001d013126_T002	gene:Zm00001d013126	0.38	0.33
5	5189195	5192155	+	transcript:Zm00001d013128_T002	gene:Zm00001d013128	0.40	0.71
5	5342045	5344671	-	transcript:Zm00001d013139_T001	gene:Zm00001d013139	0.25	0.5
5	6337532	6338569	-	transcript:Zm00001d013199_T001	gene:Zm00001d013199	0.40	0.5
5	6337700	6344646	-	transcript:Zm00001d013199_T002	gene:Zm00001d013199	0.27	0.5
5	6396505	6403099	+	transcript:Zm00001d013201_T001	gene:Zm00001d013201	0.40	0.75
5	6418806	6419771	+	transcript:Zm00001d013203_T001	gene:Zm00001d013203	0.37	0.5
5	6934648	6937646	-	transcript:Zm00001d013242_T002	gene:Zm00001d013242	0.44	0.75
5	7088991	7093966	+	transcript:Zm00001d013247_T002	gene:Zm00001d013247	0.12	0.71
5	7116921	7125593	+	transcript:Zm00001d013250_T001	gene:Zm00001d013250	0.15	0.5
5	7141295	7143087	-	transcript:Zm00001d013252_T002	gene:Zm00001d013252	0.41	0.66
5	6896879	6902925	-	transcript:Zm00001d013241_T001	gene:Zm00001d013241	0.23	0.33
5	6896879	6902925	-	transcript:Zm00001d013241_T002	gene:Zm00001d013241	0.23	0.66
5	6896931	6902270	-	transcript:Zm00001d013241_T006	gene:Zm00001d013241	0.23	0.66
5	6896999	6901809	-	transcript:Zm00001d013241_T011	gene:Zm00001d013241	0.18	0.33
5	7896009	7897665	-	transcript:Zm00001d013286_T001	gene:Zm00001d013286	0.15	0.66
5	7911998	7914451	-	transcript:Zm00001d013288_T002	gene:Zm00001d013288	0.11	0.5
5	7923086	7928233	+	transcript:Zm00001d013290_T003	gene:Zm00001d013290	0.36	0.66
5	8016476	8018186	-	transcript:Zm00001d013300_T004	gene:Zm00001d013300	0.40	0.5
5	8064970	8071971	-	transcript:Zm00001d013301_T004	gene:Zm00001d013301	0.10	0.66
5	8189383	8191345	-	transcript:Zm00001d013308_T001	gene:Zm00001d013308	0.21	0.42
5	8294262	8298162	-	transcript:Zm00001d013310_T001	gene:Zm00001d013310	0.21	0.71
5	8362786	8365839	-	transcript:Zm00001d013314_T001	gene:Zm00001d013314	0.38	0.66
5	9199894	9202868	-	transcript:Zm00001d013351_T001	gene:Zm00001d013351	0.25	0.4
5	9199894	9202868	-	transcript:Zm00001d013351_T002	gene:Zm00001d013351	0.24	0.33
5	8977120	8980806	-	transcript:Zm00001d013344_T002	gene:Zm00001d013344	0.40	0.75
5	8977120	8980806	-	transcript:Zm00001d013344_T001	gene:Zm00001d013344	0.42	0.5
5	8977120	8980910	-	transcript:Zm00001d013344_T003	gene:Zm00001d013344	0.44	0.71
5	8524273	8534196	+	transcript:Zm00001d013318_T019	gene:Zm00001d013318	0.25	0.6
5	8625328	8628769	-	transcript:Zm00001d013320_T001	gene:Zm00001d013320	0.30	0.71
5	8671547	8674216	-	transcript:Zm00001d013321_T001	gene:Zm00001d013321	0.18	0.75
5	8671547	8676129	-	transcript:Zm00001d013321_T003	gene:Zm00001d013321	0.29	0.62
5	8671547	8676129	-	transcript:Zm00001d013321_T004	gene:Zm00001d013321	0.28	0.5
5	7240613	7257775	+	transcript:Zm00001d013259_T001	gene:Zm00001d013259	0.40	0.66
5	7240613	7258833	+	transcript:Zm00001d013259_T002	gene:Zm00001d013259	0.38	0.7
5	7377019	7381948	-	transcript:Zm00001d013262_T003	gene:Zm00001d013262	0.27	0.66
5	7377042	7381885	-	transcript:Zm00001d013262_T005	gene:Zm00001d013262	0.28	0.66
5	7377042	7381915	-	transcript:Zm00001d013262_T006	gene:Zm00001d013262	0.28	0.66
5	7377042	7381948	-	transcript:Zm00001d013262_T007	gene:Zm00001d013262	0.27	0.66
5	7403512	7408564	-	transcript:Zm00001d013265_T017	gene:Zm00001d013265	0.38	0.6
5	7187559	7188963	-	transcript:Zm00001d013257_T002	gene:Zm00001d013257	0.12	0.5
5	6614933	6624150	-	transcript:Zm00001d013211_T007	gene:Zm00001d013211	0.25	0.36
5	6614933	6624150	-	transcript:Zm00001d013211_T006	gene:Zm00001d013211	0.27	0.41
5	6630880	6631726	+	transcript:Zm00001d013213_T001	gene:Zm00001d013213	0.43	0.66
5	6635113	6636248	+	transcript:Zm00001d013215_T001	gene:Zm00001d013215	0.35	0.33
5	6643521	6645086	+	transcript:Zm00001d013216_T001	gene:Zm00001d013216	0.14	0.5
5	6643959	6645088	+	transcript:Zm00001d013216_T005	gene:Zm00001d013216	0.28	0.33
5	6652582	6655437	-	transcript:Zm00001d013218_T003	gene:Zm00001d013218	0.16	0.6
5	6720508	6727876	-	transcript:Zm00001d013223_T002	gene:Zm00001d013223	0.13	0.33
5	6795974	6799658	-	transcript:Zm00001d013231_T001	gene:Zm00001d013231	0.43	0.5
5	6854009	6854787	-	transcript:Zm00001d013237_T002	gene:Zm00001d013237	0.47	0.66
5	9790019	9791093	+	transcript:Zm00001d013365_T001	gene:Zm00001d013365	0.34	0.75
5	9835170	9838039	-	transcript:Zm00001d013367_T002	gene:Zm00001d013367	0.16	0.66
5	9835237	9838044	-	transcript:Zm00001d013367_T004	gene:Zm00001d013367	0.30	0.5
5	9835240	9836810	-	transcript:Zm00001d013367_T005	gene:Zm00001d013367	0.36	0.66
5	9835255	9838039	-	transcript:Zm00001d013367_T007	gene:Zm00001d013367	0.24	0.66
5	8847570	8853272	+	transcript:Zm00001d013334_T003	gene:Zm00001d013334	0.35	0.66
5	8847622	8853220	+	transcript:Zm00001d013334_T007	gene:Zm00001d013334	0.15	0.5
5	8854823	8859922	+	transcript:Zm00001d013335_T002	gene:Zm00001d013335	0.30	0.7
5	9436561	9442743	+	transcript:Zm00001d013353_T001	gene:Zm00001d013353	0.44	0.33
5	9436561	9442743	+	transcript:Zm00001d013353_T002	gene:Zm00001d013353	0.44	0.33
5	9460784	9464546	+	transcript:Zm00001d013357_T004	gene:Zm00001d013357	0.10	0.75
5	9523575	9534370	-	transcript:Zm00001d013358_T005	gene:Zm00001d013358	0.35	0.73
5	10817793	10821748	+	transcript:Zm00001d013417_T001	gene:Zm00001d013417	0.23	0.5
5	11017848	11025399	+	transcript:Zm00001d013421_T006	gene:Zm00001d013421	0.37	0.36
5	9972146	9974403	+	transcript:Zm00001d013370_T004	gene:Zm00001d013370	0.11	0.66
5	9982709	9984770	+	transcript:Zm00001d013372_T001	gene:Zm00001d013372	0.11	0.66
5	10004194	10007872	-	transcript:Zm00001d013376_T001	gene:Zm00001d013376	0.22	0.75
5	10004195	10006162	-	transcript:Zm00001d013376_T002	gene:Zm00001d013376	0.37	0.75
5	10551605	10552854	-	transcript:Zm00001d013410_T003	gene:Zm00001d013410	0.29	0.66
5	10557948	10560773	-	transcript:Zm00001d013411_T001	gene:Zm00001d013411	0.27	0.5
5	10558165	10560640	-	transcript:Zm00001d013411_T004	gene:Zm00001d013411	0.30	0.5
5	10486582	10493908	+	transcript:Zm00001d013405_T003	gene:Zm00001d013405	0.13	0.62
5	10486582	10494191	+	transcript:Zm00001d013405_T004	gene:Zm00001d013405	0.15	0.5
5	10486625	10494174	+	transcript:Zm00001d013405_T010	gene:Zm00001d013405	0.09	0.71
5	10486628	10494173	+	transcript:Zm00001d013405_T012	gene:Zm00001d013405	0.27	0.75
5	10486671	10494184	+	transcript:Zm00001d013405_T025	gene:Zm00001d013405	0.10	0.62
5	10486909	10493908	+	transcript:Zm00001d013405_T032	gene:Zm00001d013405	0.16	0.62
5	10490714	10493908	+	transcript:Zm00001d013405_T046	gene:Zm00001d013405	0.36	0.6
5	11379034	11392286	+	transcript:Zm00001d013439_T002	gene:Zm00001d013439	0.23	0.69
5	11379034	11392286	+	transcript:Zm00001d013439_T001	gene:Zm00001d013439	0.22	0.66
5	10253665	10261535	+	transcript:Zm00001d013389_T014	gene:Zm00001d013389	0.38	0.7
5	10269386	10276784	-	transcript:Zm00001d013391_T019	gene:Zm00001d013391	0.13	0.71
5	10404922	10407154	-	transcript:Zm00001d013399_T001	gene:Zm00001d013399	0.16	0.75
5	10472323	10477916	+	transcript:Zm00001d013402_T006	gene:Zm00001d013402	0.14	0.75
5	10473821	10477737	+	transcript:Zm00001d013402_T033	gene:Zm00001d013402	0.27	0.33
5	12089867	12091244	-	transcript:Zm00001d013458_T001	gene:Zm00001d013458	0.30	0.66
5	12107718	12111634	+	transcript:Zm00001d013459_T001	gene:Zm00001d013459	0.23	0.75
5	12114820	12127510	+	transcript:Zm00001d013463_T001	gene:Zm00001d013463	0.36	0.44
5	12264693	12273493	+	transcript:Zm00001d013466_T002	gene:Zm00001d013466	0.35	0.72
5	13215631	13216541	+	transcript:Zm00001d013511_T002	gene:Zm00001d013511	0.42	0.5
5	13411265	13412302	+	transcript:Zm00001d013516_T001	gene:Zm00001d013516	0.42	0.5
5	13411265	13412839	+	transcript:Zm00001d013516_T002	gene:Zm00001d013516	0.13	0.66
5	13437969	13439086	-	transcript:Zm00001d013518_T001	gene:Zm00001d013518	0.35	0.5
5	13441751	13446073	+	transcript:Zm00001d013519_T002	gene:Zm00001d013519	0.40	0.66
5	13444923	13446072	+	transcript:Zm00001d013519_T003	gene:Zm00001d013519	0.47	0.5
5	12925022	12927450	-	transcript:Zm00001d013501_T003	gene:Zm00001d013501	0.34	0.66
5	12931383	12936196	+	transcript:Zm00001d013503_T002	gene:Zm00001d013503	0.26	0.5
5	12932071	12936196	+	transcript:Zm00001d013503_T005	gene:Zm00001d013503	0.35	0.6
5	12944261	12947289	+	transcript:Zm00001d013505_T001	gene:Zm00001d013505	0.37	0.5
5	12944261	12947289	+	transcript:Zm00001d013505_T003	gene:Zm00001d013505	0.39	0.66
5	12944261	12947289	+	transcript:Zm00001d013505_T002	gene:Zm00001d013505	0.38	0.5
5	13062169	13089532	-	transcript:Zm00001d013510_T001	gene:Zm00001d013510	0.29	0.4
5	13062440	13089532	-	transcript:Zm00001d013510_T002	gene:Zm00001d013510	0.27	0.5
5	11295524	11296977	+	transcript:Zm00001d013433_T001	gene:Zm00001d013433	0.47	0.66
5	11295524	11330836	+	transcript:Zm00001d013435_T007	gene:Zm00001d013435	0.26	0.65
5	11305373	11309210	+	transcript:Zm00001d013434_T001	gene:Zm00001d013434	0.46	0.5
5	14173339	14176252	-	transcript:Zm00001d013555_T001	gene:Zm00001d013555	0.21	0.66
5	14173339	14176278	-	transcript:Zm00001d013555_T003	gene:Zm00001d013555	0.21	0.75
5	14232577	14235696	+	transcript:Zm00001d013557_T001	gene:Zm00001d013557	0.37	0.75
5	12371240	12376515	-	transcript:Zm00001d013470_T001	gene:Zm00001d013470	0.46	0.66
5	12371240	12392241	-	transcript:Zm00001d013470_T006	gene:Zm00001d013470	0.34	0.7
5	12384701	12392241	-	transcript:Zm00001d013470_T026	gene:Zm00001d013470	0.41	0.75
5	12395190	12400984	+	transcript:Zm00001d013471_T002	gene:Zm00001d013471	0.34	0.58
5	12425576	12431639	-	transcript:Zm00001d013476_T002	gene:Zm00001d013476	0.25	0.5
5	12477192	12482863	+	transcript:Zm00001d013477_T004	gene:Zm00001d013477	0.22	0.66
5	12477192	12482863	+	transcript:Zm00001d013477_T005	gene:Zm00001d013477	0.22	0.71
5	13584321	13589227	-	transcript:Zm00001d013524_T004	gene:Zm00001d013524	0.19	0.6
5	13584321	13589227	-	transcript:Zm00001d013524_T003	gene:Zm00001d013524	0.17	0.71
5	13584394	13588860	-	transcript:Zm00001d013524_T005	gene:Zm00001d013524	0.41	0.6
5	13610216	13614675	-	transcript:Zm00001d013526_T002	gene:Zm00001d013526	0.23	0.75
5	13610287	13614494	-	transcript:Zm00001d013526_T003	gene:Zm00001d013526	0.35	0.66
5	13610287	13614503	-	transcript:Zm00001d013526_T004	gene:Zm00001d013526	0.15	0.5
5	13630314	13633461	-	transcript:Zm00001d013527_T001	gene:Zm00001d013527	0.18	0.6
5	13659653	13664953	+	transcript:Zm00001d013529_T001	gene:Zm00001d013529	0.10	0.5
5	13749820	13753258	-	transcript:Zm00001d013532_T001	gene:Zm00001d013532	0.17	0.66
5	14436596	14439664	+	transcript:Zm00001d013566_T002	gene:Zm00001d013566	0.09	0.5
5	11750201	11752291	+	transcript:Zm00001d013445_T001	gene:Zm00001d013445	0.29	0.75
5	11959583	11963828	+	transcript:Zm00001d013452_T002	gene:Zm00001d013452	0.12	0.66
5	12668125	12671918	+	transcript:Zm00001d013490_T001	gene:Zm00001d013490	0.07	0.7
5	12673659	12675891	+	transcript:Zm00001d013491_T001	gene:Zm00001d013491	0.28	0.33
5	12694666	12699895	-	transcript:Zm00001d013492_T001	gene:Zm00001d013492	0.39	0.6
5	12694666	12700930	-	transcript:Zm00001d013492_T007	gene:Zm00001d013492	0.37	0.62
5	12704259	12705982	-	transcript:Zm00001d013493_T008	gene:Zm00001d013493	0.50	0.5
5	12780039	12785167	+	transcript:Zm00001d013496_T001	gene:Zm00001d013496	0.35	0.5
5	12780328	12785147	+	transcript:Zm00001d013496_T011	gene:Zm00001d013496	0.38	0.33
5	12780526	12785140	+	transcript:Zm00001d013496_T012	gene:Zm00001d013496	0.38	0.33
5	12805250	12807850	-	transcript:Zm00001d013498_T001	gene:Zm00001d013498	0.38	0.75
5	12805339	12807850	-	transcript:Zm00001d013498_T002	gene:Zm00001d013498	0.39	0.75
5	15364467	15367987	-	transcript:Zm00001d013612_T004	gene:Zm00001d013612	0.16	0.66
5	15364515	15368222	-	transcript:Zm00001d013612_T006	gene:Zm00001d013612	0.10	0.66
5	15299210	15311219	+	transcript:Zm00001d013608_T001	gene:Zm00001d013608	0.45	0.33
5	15299210	15311524	+	transcript:Zm00001d013608_T003	gene:Zm00001d013608	0.45	0.5
5	13914174	13921105	+	transcript:Zm00001d013538_T001	gene:Zm00001d013538	0.24	0.7
5	13929594	13936664	+	transcript:Zm00001d013540_T001	gene:Zm00001d013540	0.40	0.33
5	13962051	13966132	+	transcript:Zm00001d013543_T001	gene:Zm00001d013543	0.12	0.5
